sale_price,lot_area,overall_qual,year_built,roof_style,mas_vnr_area,total_bsmt_sf,central_air,garage_area,misc_val
126000,8775,5,1994,Gable,0,990,Y,299,0
177500,11249,6,1995,Gable,0,1200,Y,521,0
175000,10021,6,1997,Gable,0,635,Y,497,0
211000,9531,6,1998,Gable,0,794,Y,546,0
146000,8428,5,1994,Gable,0,990,Y,384,0
147900,16561,5,1996,Gable,0,1097,Y,242,0
123600,8070,4,1994,Gable,0,990,Y,0,0
204750,9337,6,1997,Gable,0,824,Y,684,0
235500,10820,7,1999,Gable,0,988,Y,597,0
217000,12352,7,1998,Gable,290,853,Y,534,0
190550,9543,7,2001,Gable,0,845,Y,517,0
217500,8826,7,2000,Gable,144,985,Y,486,0
226000,10665,7,2003,Gable,167,1453,Y,558,0
180000,11317,7,2003,Gable,101,840,Y,500,0
131000,11800,5,1974,Gable,0,864,Y,440,0
153500,8660,5,1976,Gable,113,1015,Y,370,0
160000,9720,5,1977,Gable,51,995,Y,576,0
134900,8982,5,1977,Gable,0,1040,Y,748,0
130000,16300,5,1977,Gable,0,876,Y,308,0
120000,9675,5,1975,Hip,0,864,Y,440,0
112500,7700,5,1972,Gable,0,882,Y,461,0
122000,10356,5,1975,Gable,0,969,Y,440,0
127000,7200,5,1972,Gable,0,864,Y,576,0
117000,7200,4,1972,Gable,0,385,Y,728,0
305900,10386,8,2004,Gable,246,2000,Y,888,0
228500,9375,8,2002,Gable,149,1284,Y,647,0
270000,11354,7,2000,Gable,0,1673,Y,583,0
192000,8749,7,2002,Gable,100,1459,Y,527,0
213000,8749,7,2003,Gable,0,979,Y,610,0
200000,8158,7,2002,Gable,214,860,Y,542,0
267000,16226,8,1998,Gable,0,1028,Y,683,0
228000,11927,8,1994,Hip,519,1556,Y,484,0
275000,12728,8,2001,Gable,256,1531,Y,560,0
211000,15295,7,1996,Gable,254,860,Y,608,0
285000,11248,9,2002,Hip,215,1626,Y,702,0
240000,10000,8,1995,Gable,438,1220,Y,556,0
131500,4435,6,2003,Gable,170,848,Y,420,0
246900,17227,8,1999,Gable,158,1341,Y,482,0
219500,8200,7,2003,Gable,0,847,Y,434,0
185000,8450,7,2003,Gable,0,1337,Y,531,0
179400,8145,7,2007,Gable,0,738,Y,552,0
213500,9245,7,2006,Gable,0,939,Y,639,0
179600,8500,7,2004,Gable,106,1422,Y,626,0
173500,8769,7,2005,Gable,0,1169,Y,578,0
167840,8334,6,2006,Gable,0,1330,Y,437,0
168675,8333,7,2006,Gable,0,738,Y,484,0
167000,9045,5,2005,Gable,0,768,Y,400,0
140000,9170,5,1965,Hip,0,1214,Y,461,400
118500,9825,5,1967,Gable,162,936,Y,384,450
110000,8308,4,1963,Gable,20,1088,Y,520,0
94750,10921,4,1965,Hip,48,960,Y,432,0
122000,16287,5,1925,Gable,0,901,Y,576,0
110000,8240,6,1960,Hip,198,1179,Y,622,0
118500,11841,6,1990,Gable,104,816,Y,0,0
133500,6285,6,1976,Gable,0,960,Y,528,0
148000,7917,6,1976,Hip,174,1143,Y,504,0
141000,9555,5,1979,Gable,0,0,Y,579,0
155000,8536,5,2006,Gable,0,1125,Y,430,0
157000,7024,5,2005,Gable,0,1090,Y,450,0
171500,7023,5,2005,Gable,0,734,Y,489,0
183850,39290,10,2008,Hip,1224,5095,Y,1154,17000
184750,40094,10,2007,Hip,762,3138,Y,884,0
140000,3675,6,2005,Gable,76,547,Y,525,0
131750,6400,5,1959,Gable,0,960,Y,392,0
61500,6882,4,1955,Gable,128,0,N,0,0
111000,10215,4,1954,Hip,132,864,Y,248,0
98500,8741,5,1946,Gable,0,1195,N,0,0
79000,4270,3,1931,Gable,0,544,Y,0,0
108500,10042,6,1920,Gable,0,660,Y,216,0
110000,9450,4,1954,Gable,0,894,Y,400,0
112000,11767,4,1910,Gable,0,560,N,384,0
125000,8172,4,1955,Gable,0,768,Y,355,0
79275,8172,4,1955,Gable,0,864,Y,528,0
119000,8190,4,1954,Hip,0,948,Y,280,0
200000,10896,6,1914,Hip,0,1440,Y,0,0
150000,10890,5,1923,Hip,0,1296,N,0,1512
165000,10592,6,1923,Hip,0,602,Y,180,0
96500,10594,5,1926,Gable,0,768,N,200,0
136500,7223,5,1926,Hip,0,1290,Y,352,0
146500,6821,6,1921,Gable,0,651,Y,240,0
175000,7200,5,1937,Gable,252,731,Y,240,0
148500,4000,7,1930,Gable,0,531,Y,216,0
141500,6720,6,1921,Gable,0,585,N,228,0
189950,7642,7,1918,Gable,0,912,Y,216,0
135000,7155,6,1926,Gable,0,686,Y,225,0
164000,7128,7,1941,Gable,0,918,Y,240,0
90350,4280,5,1913,Gable,0,440,N,352,0
139000,5362,5,1910,Gable,0,661,Y,552,0
119750,6305,5,1938,Gable,0,920,Y,240,0
145000,7136,6,1946,Gable,423,979,N,492,0
145000,6270,5,1949,Gable,0,1001,N,871,0
238000,7230,7,1927,Gable,0,851,Y,264,0
153500,13108,5,1951,Gable,0,0,Y,400,0
239000,22420,6,1918,Hip,0,1370,N,864,0
359100,12168,8,1934,Gable,0,965,Y,380,0
188000,7810,4,1930,Gable,0,930,Y,231,0
220000,11275,6,1932,Gable,480,854,Y,432,0
140000,6221,5,1941,Gable,0,728,Y,528,0
315000,10570,8,1932,Hip,0,853,Y,440,0
259500,7259,6,1945,Gambrel,0,1028,Y,180,0
257500,14442,6,1957,Hip,106,1477,Y,416,0
219500,13125,7,1940,Gable,0,800,Y,240,0
217000,21000,6,1953,Hip,184,1809,Y,450,0
201000,25485,6,1960,Gable,423,1560,Y,580,0
215000,21579,6,1968,Hip,0,1488,Y,552,0
123900,1782,6,1980,Gable,0,516,Y,462,0
170000,17871,4,1995,Gable,0,1680,Y,628,0
200000,3907,8,1988,Gable,0,1004,Y,509,0
198000,20693,7,1971,Gable,652,1696,Y,625,0
315000,18044,8,1986,Gable,0,279,Y,691,0
115000,8500,5,1919,Gable,0,793,N,0,0
141000,7000,6,1940,Gable,0,720,Y,720,0
87000,5000,5,1941,Gable,0,720,N,360,0
129850,7288,5,1925,Gable,0,936,Y,0,0
100000,6060,4,1939,Gable,0,732,Y,264,0
75200,3672,5,1922,Gable,0,816,Y,100,0
118400,8263,6,1920,Gable,0,1012,Y,308,0
67000,8967,5,1920,Gable,0,961,Y,338,0
152000,13710,5,1950,Gable,0,910,Y,282,0
68104,11067,2,1939,Gable,0,0,Y,256,0
119600,8250,5,1895,Gable,0,957,N,0,0
140000,6565,4,1957,Gable,0,1073,Y,720,0
124900,6060,5,1930,Hip,0,837,Y,216,0
375000,5568,8,2006,Hip,473,1573,Y,495,0
235000,4750,8,2006,Hip,481,1573,Y,538,0
183500,12150,6,1979,Gable,0,1001,Y,486,0
156000,7540,6,1978,Gable,0,888,Y,470,0
134000,9187,6,1983,Gable,0,1084,Y,484,0
215000,10000,5,2002,Gable,166,1441,Y,650,0
245000,12864,7,2002,Gable,0,1409,Y,576,0
210000,9928,7,1991,Gable,0,1454,Y,506,0
148000,8750,7,1975,Gable,50,852,Y,360,0
143000,8410,6,1974,Gable,0,970,Y,528,0
244000,4054,7,1987,Gable,352,1501,Y,512,0
330000,9763,7,1998,Gable,239,1502,Y,286,0
170000,16905,5,1959,Gable,0,1350,Y,308,0
257000,19958,6,1958,Hip,1224,585,Y,461,0
231713,8368,7,2006,Gable,0,1689,Y,433,0
265900,9037,8,2006,Hip,32,1476,Y,472,0
239000,10991,8,2007,Gable,80,1571,Y,722,0
248900,10656,8,2006,Gable,274,1638,Y,870,0
174000,10331,7,1985,Gable,0,1265,Y,528,0
187500,13758,7,1990,Gable,117,1156,Y,400,0
204000,9303,6,1996,Hip,42,872,Y,422,0
180500,6718,8,2001,Gable,86,1267,Y,471,0
187500,9590,7,2003,Gable,442,868,Y,438,0
282000,11305,8,2002,Hip,886,1922,Y,692,0
178000,7777,6,1996,Gable,203,1491,Y,571,0
270000,14536,8,2002,Hip,236,1616,Y,808,0
279900,11800,7,2003,Gable,94,1122,Y,452,0
186700,35133,5,1963,Hip,226,1572,Y,995,0
283463,15306,8,2006,Gable,100,1732,Y,712,0
392000,12633,10,2006,Hip,242,1824,Y,932,0
281213,12665,8,2005,Hip,245,1094,Y,642,0
147000,8402,5,2007,Gable,0,1120,Y,0,0
130000,43500,3,1953,Gable,0,0,Y,1041,0
140000,6710,6,1996,Gable,134,920,Y,460,0
132250,25286,4,1963,Gable,0,1064,Y,648,0
143000,25000,5,1967,Gable,0,1632,Y,576,0
168000,32463,4,1961,Gable,149,1249,Y,1356,0
129900,4224,5,1976,Gable,0,1040,Y,572,0
134000,4224,5,1976,Gable,0,1142,Y,528,0
85500,1504,4,1972,Gable,0,546,Y,253,0
106500,1533,4,1970,Gable,0,530,Y,297,0
93900,1495,4,1970,Gable,189,546,Y,0,0
75000,2001,4,1970,Gable,80,546,Y,286,0
84500,1936,4,1970,Gable,0,630,Y,0,0
75190,1890,4,1976,Gable,0,546,Y,286,0
146800,11333,6,1976,Gable,0,1029,Y,539,0
153500,9129,5,1977,Gable,144,923,Y,678,0
188000,15957,6,1977,Gable,0,1244,Y,528,0
196000,33983,5,1977,Gable,0,1160,Y,672,0
157000,8286,5,1977,Gable,0,716,Y,531,0
138000,6723,5,1971,Gable,0,796,Y,0,0
129500,7244,5,1970,Gable,0,768,Y,624,0
80000,27697,4,1961,Shed,198,1396,N,444,0
129500,7599,4,1982,Gable,0,845,Y,360,0
135000,11000,5,1976,Gable,0,1090,Y,502,0
124500,8314,5,1982,Gable,0,816,Y,264,0
139000,11625,5,1983,Gable,0,816,Y,264,0
93500,10712,5,1991,Gable,0,974,Y,0,0
124500,10447,5,1984,Gable,0,864,Y,288,0
149900,11027,6,1954,Hip,28,1178,Y,452,0
157500,10533,6,1956,Hip,244,1008,Y,313,0
169000,11765,5,1957,Gable,302,1617,Y,963,0
252000,39384,6,1957,Gable,902,1705,Y,550,0
192100,11727,7,1969,Gable,434,1851,Y,506,0
183500,8238,6,1997,Gable,0,813,Y,400,0
222000,13006,7,1997,Gable,285,964,Y,642,0
170000,13041,6,1995,Gable,0,781,Y,423,0
187500,13031,6,1995,Gable,0,691,Y,409,0
202000,9783,6,1996,Gable,0,821,Y,443,0
185000,11207,6,1997,Gable,0,802,Y,413,0
320000,19378,7,2005,Gable,456,1392,Y,576,0
240000,14859,7,2006,Hip,27,1670,Y,690,0
250000,13128,8,2005,Gable,216,1074,Y,527,0
239900,10463,8,2005,Gable,0,893,Y,800,0
309000,13751,7,2005,Gable,248,1700,Y,773,0
274725,23257,7,2006,Gable,0,868,Y,422,0
270000,13108,8,1994,Gable,0,2062,Y,618,0
183500,8076,6,1993,Gable,112,1160,Y,402,0
165600,7685,6,1993,Gable,112,697,Y,420,0
176500,9084,7,1998,Hip,0,935,Y,462,0
130000,3701,8,1987,Gable,0,1191,Y,461,0
239000,5306,7,1987,Gable,0,1064,Y,504,0
275000,6563,8,1985,Gable,0,1742,Y,564,0
457347,16023,9,2005,Hip,600,1398,Y,670,0
545224,18062,10,2006,Hip,662,1528,Y,758,0
356383,12292,9,2006,Hip,184,1094,Y,675,0
556581,16056,9,2005,Hip,208,1992,Y,716,0
361919,12438,8,2006,Hip,466,1234,Y,666,0
535000,16052,10,2006,Hip,734,1850,Y,736,0
401179,15922,9,2005,Hip,550,1390,Y,660,0
438780,13682,10,2006,Hip,1031,1410,Y,641,0
169000,14762,5,1948,Gable,0,0,Y,672,0
145000,34650,5,1955,Hip,0,1056,N,572,0
318000,8147,9,2005,Hip,230,1714,Y,517,0
319000,11302,8,2005,Gable,238,1814,Y,758,0
470000,18261,9,2005,Hip,420,1910,Y,722,0
202500,14145,7,1984,Gable,0,1208,Y,440,400
229000,13837,7,1988,Gable,178,1204,Y,786,0
235000,16659,7,1977,Gable,34,795,Y,539,0
190000,18800,6,1976,Gable,120,796,Y,566,0
169000,10464,6,1980,Gable,130,988,Y,582,0
241500,10400,7,1988,Gable,102,1845,Y,604,0
188900,10530,7,1978,Gable,68,945,Y,482,0
207500,10240,6,1980,Gable,157,1686,Y,612,0
250000,16692,7,1978,Gable,184,1392,Y,564,2000
179900,11475,6,1975,Gable,0,713,Y,434,0
172000,9927,7,1976,Gable,252,1047,Y,596,0
294323,9512,7,2005,Gable,0,960,Y,541,0
184500,10530,6,1975,Gable,248,675,Y,485,0
153500,10140,5,1975,Gable,0,1056,Y,495,0
162900,10140,7,1976,Gable,0,832,Y,528,0
181000,10140,6,1974,Hip,99,1040,Y,484,0
155000,10000,6,1974,Gable,176,1103,Y,462,0
138800,15870,5,1969,Gable,0,1096,Y,299,0
116050,9353,4,1970,Gable,0,864,Y,280,0
88000,8125,4,1971,Gable,0,858,Y,0,0
97500,7200,4,1971,Gable,0,864,Y,576,0
190000,8773,6,2002,Gable,0,1487,Y,543,0
105500,2760,6,1973,Gable,514,525,Y,440,0
125500,2160,5,1973,Gable,200,765,Y,440,0
83000,1953,6,1973,Gable,408,483,Y,264,0
116000,1890,6,1972,Gable,380,494,Y,264,0
91500,1680,6,1971,Gable,236,672,Y,0,0
118000,1680,6,1972,Gable,281,672,Y,264,0
89000,1680,6,1972,Gable,504,483,Y,264,0
108000,1680,6,1972,Gable,504,525,Y,264,0
94500,1680,6,1972,Gable,297,483,Y,288,0
146300,4043,6,1975,Gable,0,1069,Y,440,0
145000,7514,5,1967,Hip,0,943,Y,300,0
123000,7838,5,1967,Gable,0,864,Y,288,0
137500,2280,7,1976,Gable,0,1055,Y,319,0
144000,2179,6,1976,Gable,0,855,Y,460,0
315000,16737,9,2004,Hip,66,1980,Y,770,0
412083,16387,9,2006,Hip,215,1738,Y,831,0
342643,16259,9,2006,Gable,370,1249,Y,840,0
252000,16163,8,2004,Gable,232,1618,Y,880,0
293000,12228,7,2006,Hip,206,1721,Y,874,0
415000,14780,9,2005,Hip,568,1868,Y,1085,0
326000,16033,9,2004,Hip,378,1833,Y,772,0
325300,14215,8,2005,Gable,380,1158,Y,853,0
309000,13418,8,2004,Gable,132,1117,Y,691,0
300000,13975,9,2005,Hip,525,1090,Y,670,0
275500,10240,8,2005,Gable,178,1030,Y,878,0
338500,9942,9,2005,Gable,385,1606,Y,521,0
345000,11924,9,2005,Hip,286,1175,Y,736,0
298236,10672,8,2006,Gable,0,1054,Y,672,0
329900,11643,8,2005,Hip,142,1524,Y,784,0
360000,12378,9,2003,Gable,0,1896,Y,708,0
281000,11065,8,2006,Gable,788,1085,Y,753,0
372397,13758,9,2005,Gable,430,1792,Y,925,0
378000,14828,9,2004,Hip,674,1780,Y,816,0
374000,11846,9,2003,Hip,562,1792,Y,874,0
437154,20431,9,2005,Hip,870,1848,Y,706,0
275000,10927,8,2005,Gable,280,1058,Y,736,0
279000,13215,8,2004,Gable,112,1420,Y,746,0
185850,7052,7,2005,Gable,240,1364,Y,484,0
282500,5911,9,2005,Hip,278,1560,Y,556,0
202500,6955,7,2005,Gable,94,1368,Y,474,0
202665,6792,7,2005,Gable,94,1368,Y,474,0
332200,7740,9,2006,Hip,518,1686,Y,899,0
310090,6373,9,2006,Hip,572,1666,Y,575,0
171750,3136,7,2003,Gable,163,1405,Y,478,0
169990,10237,6,2005,Gable,0,1316,Y,397,0
170440,10237,6,2005,Gable,0,728,Y,390,0
169985,10237,7,2006,Gable,0,738,Y,440,0
179665,17104,7,2006,Gable,0,654,Y,426,0
219210,14054,7,2006,Gable,0,879,Y,660,0
174190,11660,6,2006,Gable,0,1326,Y,427,0
172785,15578,6,2006,Gable,0,728,Y,429,0
258000,11631,8,2004,Gable,236,1052,Y,632,0
185101,9073,7,2006,Gable,0,738,Y,440,0
210250,3087,7,2006,Gable,14,1220,Y,437,0
234000,3196,7,2003,Gable,18,1374,Y,420,0
215000,3196,8,2003,Gable,40,1273,Y,400,0
246990,2938,7,2002,Gable,40,1368,Y,398,0
178740,3072,7,2004,Hip,18,1375,Y,398,0
225000,3072,7,2004,Hip,18,1365,Y,388,0
167240,3010,7,2005,Gable,16,1248,Y,438,0
156820,3010,7,2005,Gable,14,1142,Y,440,0
213490,3013,7,2005,Gable,145,1362,Y,440,0
264561,3982,8,2006,Hip,0,1520,Y,648,0
246578,4045,7,2006,Hip,45,1356,Y,648,0
192140,21930,5,2005,Gable,0,732,Y,372,0
183200,7861,6,2002,Gable,0,783,Y,393,0
178000,9056,8,2004,Gable,0,707,Y,403,0
201490,9171,7,2004,Gable,0,848,Y,433,0
230500,11194,8,2000,Gable,40,1406,Y,504,0
180000,7875,7,2003,Gable,0,783,Y,393,0
172400,8121,6,2000,Gable,0,953,Y,460,0
215000,8658,6,2000,Gable,0,982,Y,431,0
199900,11214,7,1998,Gable,0,930,Y,431,0
173000,10852,6,2000,Gable,0,959,Y,472,0
287602,12104,7,2006,Gable,0,1035,Y,617,0
230000,8738,7,1999,Gable,302,975,Y,429,0
348000,9452,8,1997,Gable,423,1396,Y,870,0
286000,9660,8,1998,Gable,242,1044,Y,885,0
300000,9545,8,2000,Gable,322,1160,Y,768,0
625000,35760,10,1995,Hip,1378,1930,Y,807,0
405000,9233,9,2000,Gable,877,1540,Y,774,0
280000,12011,8,1998,Gable,530,1086,Y,592,0
258000,12090,8,1998,Hip,650,1141,Y,420,0
350000,10019,8,1995,Hip,397,1342,Y,725,0
584500,17242,9,1993,Hip,738,1733,Y,959,0
321000,10236,8,1994,Gable,501,1290,Y,803,0
290000,10120,8,1994,Hip,391,1165,Y,844,0
315000,12585,8,1993,Gable,420,1286,Y,704,0
252000,12447,8,2005,Gable,192,1100,Y,760,0
423000,20896,8,2005,Gable,0,2077,Y,1134,0
290000,10182,8,2006,Hip,420,1660,Y,500,0
232000,8688,7,2005,Gable,228,1616,Y,834,0
199000,10936,8,2006,Gable,60,1504,Y,510,0
198600,8640,8,2006,Gable,0,1278,Y,584,0
405749,13162,9,2006,Gable,0,2036,Y,792,0
232600,11216,8,2006,Gable,0,1489,Y,776,0
266000,10728,8,2006,Gable,0,1095,Y,1053,0
186500,8125,7,2005,Gable,0,756,Y,615,0
200825,8125,6,2005,Gable,0,858,Y,615,0
197000,8125,7,2006,Gable,0,770,Y,614,0
185000,7200,6,2006,Gable,68,1262,Y,572,0
176000,7500,7,2005,Gable,0,1257,Y,453,0
187750,7200,7,2006,Gable,0,1293,Y,572,0
139500,7733,6,2005,Gable,0,1142,Y,0,0
186800,11024,7,2005,Gable,118,1400,Y,612,0
132000,13072,6,2005,Gable,0,1131,Y,0,0
142500,13072,6,2005,Gable,0,1141,Y,484,0
158000,13072,6,2004,Gable,0,1158,Y,576,0
184000,7800,7,2005,Gable,172,891,Y,462,0
184900,7632,7,2005,Gable,96,784,Y,449,0
187000,8304,6,1997,Gable,0,941,Y,688,0
175900,7153,6,1992,Gable,0,761,Y,484,0
248500,9370,6,1992,Gable,0,836,Y,462,3000
172000,7175,6,1990,Gable,0,1398,Y,542,0
151000,7175,6,1991,Gable,0,1217,Y,484,0
150000,9019,6,1994,Gable,0,636,Y,472,0
107000,8900,4,1966,Gable,0,1056,Y,384,0
119900,7800,5,1965,Gable,0,828,Y,300,0
129500,9100,5,1962,Hip,51,988,Y,624,0
125000,9100,5,1963,Gable,336,1728,Y,504,0
119500,8927,6,1977,Gable,0,0,Y,528,0
144000,9240,5,1962,Hip,0,864,Y,576,0
151000,8471,6,1977,Gable,46,506,Y,492,0
126000,9308,5,1965,Gable,0,984,Y,310,0
116000,8450,5,1968,Gable,90,882,Y,294,0
133500,8638,5,1963,Gable,0,925,Y,484,0
120875,13052,5,1965,Gable,0,1024,Y,308,0
137000,13526,5,1965,Hip,114,935,Y,288,0
124000,8020,5,1964,Gable,0,912,N,0,0
135000,6993,5,1961,Gable,0,912,Y,288,0
129200,8789,5,1967,Gable,0,912,Y,288,0
260000,14330,7,1974,Gable,145,1748,Y,550,0
260000,16059,8,1991,Hip,284,1288,Y,462,0
334000,11025,8,1992,Gable,692,1334,Y,888,0
310000,14541,8,1993,Gable,0,1338,Y,796,0
268000,13346,7,1992,Gable,0,1095,Y,590,0
262000,12461,8,1994,Gable,0,1624,Y,757,0
176400,3628,7,2004,Gable,0,1143,Y,588,0
197000,3316,8,2005,Gable,0,1247,Y,550,0
151000,3180,7,2005,Gable,0,600,Y,480,0
147400,2544,7,2005,Gable,0,600,Y,480,0
149900,2544,7,2005,Gable,0,600,Y,480,0
144152,3180,7,2005,Gable,0,600,Y,480,0
166000,2998,6,2000,Gable,513,756,Y,440,0
183900,3735,7,1999,Hip,218,691,Y,506,0
165000,2651,7,2000,Gable,0,673,Y,490,0
139000,4447,7,2003,Gable,0,530,Y,496,0
200000,8314,7,1997,Hip,0,569,Y,434,0
221000,7180,8,2001,Gable,0,1568,Y,564,0
270000,9549,8,1995,Hip,0,1494,Y,481,0
165000,11250,6,1977,Gable,0,1208,Y,546,0
214000,3760,8,1980,Gable,0,1235,Y,484,0
188000,3640,8,1980,Gable,0,1036,Y,484,0
190000,3874,8,1980,Gable,0,1226,Y,484,0
170000,3876,8,1978,Gable,0,1226,Y,484,0
385000,50271,9,1981,Gable,0,1842,Y,894,0
146500,13110,5,1972,Gable,144,1153,Y,501,0
170000,10192,7,1968,Gable,143,570,Y,487,0
262500,20781,7,1968,Hip,0,1568,Y,508,0
179900,11700,6,1968,Gable,420,708,Y,776,0
250000,11029,6,1968,Gable,220,1054,Y,619,0
165150,10400,6,1972,Gable,288,732,Y,484,0
164500,10140,7,1967,Hip,264,1334,Y,477,0
140000,9600,7,1969,Hip,168,1164,Y,528,0
135500,9750,5,1967,Gable,0,980,Y,384,0
142000,9600,5,1968,Gable,0,1051,Y,504,0
155000,8640,5,1968,Gable,300,900,Y,530,455
157500,9360,6,1968,Hip,203,976,Y,504,0
138500,8400,5,1968,Hip,168,1052,Y,288,0
140000,8400,5,1968,Gable,0,833,Y,326,0
124400,9759,5,1966,Gable,0,1051,Y,264,0
158000,9600,5,1967,Gable,140,1141,Y,568,0
146000,9230,5,1965,Hip,166,864,Y,884,0
190000,14803,6,1971,Gable,252,825,Y,495,0
136500,10659,5,1961,Hip,0,1050,Y,368,0
129900,9100,5,1958,Gable,0,864,Y,624,0
145000,8393,5,1959,Gable,122,1626,Y,588,0
185900,8800,6,1965,Hip,0,1187,Y,299,460
160000,8800,6,1964,Hip,425,1251,Y,461,700
167000,10368,6,1964,Hip,112,1008,Y,430,0
157500,9350,5,1964,Gable,0,720,Y,480,0
140000,10382,6,1958,Hip,105,588,Y,264,0
150000,8973,5,1958,Gable,85,1008,Y,750,0
151500,10800,5,1960,Hip,88,1248,Y,286,0
129800,8550,6,1934,Gable,0,816,Y,240,0
137000,11425,5,1954,Gable,0,1008,Y,275,0
137000,9724,5,1947,Hip,0,938,Y,273,0
121600,4712,4,1946,Gable,0,747,Y,305,0
85500,5900,4,1923,Gable,0,440,Y,0,0
79900,5825,4,1926,Gable,108,600,Y,528,0
127000,7438,5,1908,Gable,0,504,Y,576,0
161000,9600,5,1961,Gable,0,1251,Y,441,0
146500,10858,5,1952,Gable,150,1444,Y,240,0
135000,9600,5,1951,Gable,144,1056,Y,280,0
137900,10680,5,1951,Hip,44,2136,N,528,0
133000,9490,6,1941,Gable,0,806,Y,240,0
137000,9462,5,1949,Gable,0,704,Y,234,0
121000,9888,5,1954,Gable,0,936,Y,240,0
119000,8917,5,1967,Gable,0,1584,Y,506,0
172000,12700,6,1964,Gable,0,1246,Y,441,0
98600,8500,5,1961,Hip,203,1235,Y,480,0
226000,14200,7,1966,Gable,309,924,Y,487,0
118000,9000,5,1954,Gable,0,936,Y,286,0
235000,25419,8,1918,Gable,0,1360,Y,795,0
135000,9723,6,1963,Hip,332,1008,Y,430,0
132500,7728,5,1962,Hip,120,1106,Y,540,0
143000,8163,5,1959,Gable,128,1144,Y,796,0
132000,8400,5,1957,Gable,0,1179,Y,331,0
145250,11600,6,1960,Hip,175,1383,Y,292,0
162000,9610,6,1958,Hip,632,1121,Y,488,0
148000,10000,5,1956,Hip,272,1058,Y,300,0
141000,14850,5,1957,Gable,0,1092,Y,299,0
153000,10152,6,1956,Gable,0,1124,Y,353,0
134450,10011,5,1957,Gable,64,1070,Y,447,0
135960,7032,5,1979,Gable,0,943,Y,600,0
156000,8092,6,1954,Hip,176,1050,Y,286,0
140000,11310,6,1954,Hip,0,1367,Y,451,0
139500,12778,5,1952,Gable,0,1008,Y,280,0
155000,10170,6,1951,Hip,522,216,Y,400,0
127000,7700,5,1956,Gable,0,301,Y,684,0
133500,11050,5,1956,Hip,0,1005,Y,319,0
125000,13600,5,1955,Gable,0,1056,Y,300,650
142000,15428,5,1951,Hip,0,884,Y,270,0
167000,21299,7,1941,Hip,0,929,Y,791,0
159000,13300,5,1956,Hip,0,1015,Y,896,400
180000,22136,5,1925,Gable,0,2171,Y,1008,0
127000,7500,6,1947,Gable,0,784,Y,649,0
112000,7000,6,1924,Gable,0,617,Y,398,0
99800,10410,3,1930,Gable,0,713,Y,371,0
117000,5400,5,1954,Gable,0,833,Y,326,0
108480,5400,5,1921,Gable,0,1073,Y,326,0
68000,10914,3,1929,Hip,0,715,N,660,0
86900,7008,4,1900,Gable,0,448,Y,280,0
120000,10800,5,1920,Hip,0,1120,Y,720,0
155500,7200,6,1915,Gable,0,663,Y,528,0
80000,10818,4,1910,Gable,0,1077,Y,648,0
105000,10410,3,1915,Gable,0,672,Y,936,0
160000,10800,5,1900,Gable,0,954,N,520,0
170000,10800,5,1936,Gable,0,796,Y,566,500
160000,8658,6,1965,Gable,101,1088,Y,440,0
159950,13400,5,1966,Gable,1047,1024,Y,484,0
165000,10184,6,1963,Gable,379,1083,Y,294,0
159000,9786,6,1962,Gable,0,912,Y,440,0
147000,9510,6,1962,Gable,161,1135,Y,264,0
115000,7800,5,1964,Gable,0,912,Y,288,0
159500,8910,6,1959,Hip,0,655,Y,539,0
120000,7332,6,1959,Gable,207,864,Y,288,0
129900,7100,5,1957,Gable,0,816,Y,308,0
183000,10800,6,1961,Gable,104,1313,Y,418,0
157500,11650,7,1959,Hip,58,0,Y,484,0
277500,18275,7,1962,Gable,0,1438,Y,441,0
207500,16321,5,1957,Gable,0,1484,Y,319,0
147500,12144,4,1950,Gable,0,910,Y,597,0
135000,10800,4,1949,Gable,0,720,N,0,0
109500,7200,5,1950,Hip,0,0,Y,625,0
109900,7200,4,1950,Gable,0,0,Y,420,0
133700,7560,5,1959,Gable,0,1040,Y,286,0
81400,8544,3,1950,Gable,0,0,N,400,0
87500,8544,3,1949,Gable,340,0,N,400,0
93500,8544,3,1950,Gable,0,0,N,400,0
119000,8512,5,1960,Hip,0,1556,Y,0,0
141000,7945,5,1959,Gable,0,1150,Y,300,0
146000,7000,5,1961,Hip,0,1150,Y,288,0
155000,7590,6,1966,Gable,266,660,Y,453,0
134500,10205,5,1962,Gable,0,925,Y,300,0
120000,7400,7,1962,Gable,0,1045,Y,528,0
105000,7000,5,1962,Gable,0,864,Y,336,0
124000,7000,5,1962,Gable,0,1025,Y,0,0
169000,9856,5,1900,Hip,0,716,Y,624,0
107000,9906,4,1925,Gable,0,686,N,210,0
135000,9600,5,1948,Gable,264,1212,Y,240,0
111500,5520,4,1920,Gable,0,1147,N,162,0
156500,9600,6,1900,Gable,0,780,Y,400,0
178000,9600,7,1925,Gable,0,728,Y,546,0
139900,6451,7,1900,Gable,0,712,Y,576,0
105000,3960,7,1930,Gable,0,502,N,200,0
110000,5684,6,1930,Hip,0,813,Y,270,0
111500,7745,4,1900,Gable,0,938,N,576,0
108000,7741,6,1924,Gable,0,1032,N,280,0
111500,5633,5,1925,Gable,0,844,Y,216,0
124000,9000,5,1880,Gable,0,636,Y,240,0
105000,7200,4,1950,Gable,0,576,Y,528,0
116000,4400,6,1920,Gable,0,648,Y,440,0
96900,7614,3,1905,Gable,0,738,Y,216,0
135500,6000,5,1955,Hip,0,960,Y,576,0
